ID,Production
15,4958.059216298544
16,5750.896738222203
20,15048.40380082134
29,15678.097398226348
34,34212.706985358105
36,3656.1128274868483
40,9395.331564485776
62,35456.394526350756
65,8267.837463216663
75,24224.068823141817
85,16391.499743930734
90,1629.5593441582469
98,14839.972775809525
101,10565.398010070236
109,93732.72529011992
110,861.5670631075088
111,4056.569390223061
115,1982.8140107556383
121,4139.798977501007
127,2288.7807313950707
134,8682.506424687512
138,2220.847943817189
147,2734.465974282511
160,2472.751331509977
166,4496.361817959263
168,4211.613110845584
171,82524.50513647686
179,14702.282925724076
180,51961.583078688636
184,19165.186731986363
186,4621.282661205549
190,88980.09350378519
191,4971.133497305616
196,15939.986337630964
200,2165.009476604341
205,1618.0742630359969
207,86655.15924485034
210,45968.35235180638
215,10545.123665506768
218,9136.825052222775
224,5480.861320365169
225,5481.239324104528
232,31812.170065158698
234,11265.097912087585
252,22705.04563684603
253,1123.5243872478454
254,32824.37670151066
268,3977.8546113892503
272,11057.46332446934
274,56155.83548842921
279,7169.3392310955205
284,4438.334595751086
302,3195.939192713741
306,12342.443112521236
312,4307.674010777872
314,6882.11431657385
318,45708.51772197928
322,20966.223806226182
325,37295.12831294031
330,2172.1488510814943
336,2773.0302087980936
345,6819.979225488623
346,32387.13629289875
358,37446.91143338961
362,13991.6451221347
369,3812.5253591027804
371,2163.521135307996
376,1095.1662414545797
379,3794.30434536273
389,2547.2356594213024
391,3409.7831571922347
392,5455.953925005918
393,15580.608224467604
400,7851.305903184252
404,3611.175569620036
405,1152.7554038226808
414,1832.9826641713926
430,2176.4990064796384
443,1752.6721195178673
449,18001.57768336338
451,11546.198578385192
455,5219.1009926251145
458,7498.836589169818
471,6044.112421479163
476,32069.326840101294
480,24536.439784585025
482,2673.9253421992985
484,21893.496037022705
486,5497.314103123165
489,1946.5178866099204
491,21997.087351869
493,2250.1387982908027
495,5212.17202948257
498,3231.596487512088
499,8399.694721253665
503,16239.254976647991
509,6854.454511413551
512,2178.2911606236867
514,2237.6906079565747
517,2222.8654831204153
531,11589.025912487354
533,6979.558314288299
536,4172.390463117622
541,3465.483724192602
546,3238.036760281135
562,5250.715083849877
563,10098.617586387789
565,17278.576588115517
584,3714.1308074673125
599,3246.943941842785
601,3372.898995812311
613,21265.95305022073
615,1714.952344258153
618,36991.37796689031
621,5482.506694010142
625,2225.241797288608
630,21183.870469978134
633,2778.7492425574014
635,7536.247473303441
650,2355.5587643350464
654,13824.158269163294
667,6007.100036823776
668,10116.531353547387
681,8706.318860368607
688,2999.03852223955
693,8626.588003029687
703,93733.90519682417
715,18968.46197642199
723,14916.728252007186
724,8896.686163032256
732,7653.091877945369
740,11603.80268472552
754,2349.306233131172
757,24068.87829223787
759,16737.774022900914
761,9771.378172447832
762,18622.720232690812
769,3937.481968039195
784,95436.74257816802
785,4111.023947640423
791,6545.592993115174
797,4941.278236904638
810,2601.0006053308985
816,2268.2897572312822
820,2460.6410345924696
832,2400.889146249887
837,7297.025218461365
838,36432.29872802848
839,15818.075047987712
842,14465.607889544952
848,10444.983516709292
852,10110.802403352525
853,2572.4710001034837
865,36575.24178167565
871,58471.560881462836
873,2436.915560445487
875,6674.145765599864
877,36358.84452590875
879,39702.557529457474
881,11345.670837709426
897,8278.114256567667
906,6816.430677433966
922,14117.626149429563
933,5978.789306137983
939,2408.830968944209
947,10216.866093716626
957,5480.170328482958
966,2419.2597531746783
