ID,Production
15,2487.52059789772
16,7057.1718079821485
20,18443.63384707109
29,22711.830494840757
34,30873.749869966625
36,7668.527556218864
40,13929.10825882914
62,40342.761899208264
65,8249.6121082853
75,33463.09090552568
85,18738.356004544636
90,1050.2176893105125
98,20647.71446993514
101,10363.276380599613
109,70905.85407246869
110,-854.2716261675636
111,397.77668559170536
115,4005.7596372949447
121,9323.967440976325
127,4142.021912604854
134,16552.574620664433
138,-363.36297112248286
147,2021.5189867853403
160,1878.4919329746847
166,6912.353247638033
168,-2868.621526411539
171,64448.610529222045
179,14562.422564057479
180,53684.85367606563
184,22105.10278042446
186,1103.4286963860154
190,98121.11625239451
191,10476.673642547037
196,22365.80630060539
200,-2419.8822735020517
205,-6926.632593460671
207,73743.49485912934
210,38483.592159508546
215,17025.656308943075
218,11727.676615949
224,-9976.115849194672
225,7932.48470166156
232,31454.813874116804
234,14165.326043314908
252,30013.800111753404
253,-421.4384295712546
254,27794.113373399086
268,-3205.238310116281
272,17081.657924763516
274,57911.549164414595
279,6660.824208236837
284,1982.8114335360367
302,-1234.34514035082
306,18423.65378207974
312,3792.37767569291
314,8728.822228004223
318,51453.0051241248
322,22111.00167296858
325,39515.536924175125
330,-165.34335048906755
336,3406.1979450027347
345,11492.495465873308
346,34741.53432601414
358,28953.877419275716
362,25817.809493782377
369,-1135.2980240043505
371,38.613417432369516
376,-1093.8843627163403
379,2191.51989583763
389,-620.5955716106645
391,1586.8901334559332
392,4807.249919602919
393,22284.591254039307
400,8719.982385107418
404,-259.7429190910055
405,354.6714725066132
414,229.4275764383784
430,-4303.946070148605
443,1339.7164163113898
449,27535.44344180264
451,20509.848592842794
455,8832.516423776133
458,9942.88940755068
471,-6620.273122669753
476,31665.994797422038
480,29683.03764255684
482,-4396.4589743663
484,24571.321364071417
486,-3022.213209542507
489,1959.2661787886482
491,20480.046145830427
493,-2820.251841298633
495,6003.89535658282
498,-1652.068644216658
499,10564.625618257323
503,20985.883114440112
509,9152.0644597551
512,-1075.7556470449747
514,1133.0521707179046
517,558.6640512153938
531,14043.09869353212
533,11010.174651894578
536,-655.0305332498722
541,7799.3886541983975
546,-5489.789832333695
562,-1570.3821846073524
563,11565.498459915454
565,21675.62971608689
584,1164.3853205478595
599,-441.5381437424988
601,-563.5242005255612
613,26383.022884279213
615,-733.8695410727736
618,26990.059948841692
621,8437.609787767828
625,-5109.944837454415
630,21233.53547428274
633,3010.665011691621
635,10589.665768174898
650,1131.2854287362634
654,18821.220831445018
667,-11546.9207294058
668,14068.113252291672
681,10754.737965401593
688,2518.8307221514406
693,9478.413914417577
703,83596.73511881965
715,21247.41004395228
723,22566.313585893695
724,11315.434839235466
732,6573.498244821406
740,17275.17906787443
754,3962.3200231501733
757,31266.068027328987
759,19007.60591446356
761,14992.20937794009
762,29221.08191659163
769,6475.218573173938
784,73331.48616549867
785,1145.4087713684642
791,-4784.292934234439
797,7399.576403436271
810,1686.2473616888462
816,-4265.536953654617
820,-1126.4524297764565
832,-3186.6491035262397
837,8734.457406229452
838,32620.443492607712
839,22283.37301842709
842,15516.338028836119
848,15302.578929056157
852,13506.46329471621
853,-183.06199982908277
865,22991.728087280124
871,43499.610954981545
873,1445.6254573892927
875,-3813.561204278405
877,37545.54301987098
879,35028.51767220847
881,11488.536379804307
897,12528.018644911717
906,-6332.935301626876
922,22306.752101998663
933,3485.4910874962297
939,2802.0388341155417
947,21573.157566372938
957,-16000.921510734035
966,1059.891964187684
970,-95.78128820866131
979,3833.4027184362485
997,9686.409803174545
1006,3292.437930664192
1007,21467.96803201433
1008,47186.89496095535
1009,5966.750758605678
1012,36199.29195805166
1014,53723.88438652418
1015,-11036.796809503985
1033,16208.759235822221
1040,10494.673843617871
1047,31502.00278179792
1050,17116.424174827323
1052,-11173.083798824966
1069,19899.473972474592
1071,18360.925798142907
1072,4680.435529946917
1080,18245.711395465965
1081,9573.034153364706
1083,12666.359542883865
1086,-11315.95332955498
1090,-5561.198674931404
1103,40995.99317935492
1105,-2139.621091203839
1112,9380.612862032553
1114,364.40681812196505
1122,6964.345053515374
1129,83705.74393015297
1132,8807.502561667967
1133,21069.14522660334
1135,8927.252184666062
1143,13127.847396315272
1150,4534.983112109909
1165,17818.86664642108
1172,16762.9150182998
1185,10056.262027802793
1199,-12839.61408860288
1205,11107.803673092589
1211,6482.324541472018
1225,9224.247346379147
1227,-2090.0421908374406
1235,-3587.594734634821
1238,17009.99427333513
1239,23391.63072558253
1241,203.9067038693153
1245,17818.959516564213
1247,6720.670670365469
1252,1645.1925419849185
1257,1815.5825631246412
1275,-13203.061418575015
1284,18775.19780221419
1285,-9107.153555040084
1286,-3402.477263008904
1298,3546.7394176807898
1300,14369.236545912021
1305,1976.1825157446833
1310,12324.544212723915
1312,5454.016804634445
1317,4668.4131411806175
1324,14681.73815974634
1325,9245.60746489952
1328,45447.44734779064
1348,15351.243731751189
1350,497.71761590072833
1378,-26.891958571375792
1382,122.38660847200026
1397,-3886.5832112516387
1408,7943.753906440833
1409,11270.487515148789
1413,11633.810712647826
1415,-6172.155482816523
1418,8835.676550398783
1422,22353.33022436597
1427,25233.774115117463
1428,11141.446977263724
1432,-1444.158426029405
1442,40740.46988123439
1447,-7697.898771959945
1450,10203.564060077822
1454,495.77676679574165
1455,23754.384779070846
1465,8023.409603527522
1470,13696.721224557365
1471,14360.349290796981
1480,980.9190385760795
1482,38654.954536815385
1488,17243.479013775042
1498,1661.9264501027753
1499,1955.3243178648556
1500,-1202.7046686113888
1503,1427.0557906495342
1506,11206.873617998424
1511,20323.63988298106
1518,32110.38140144441
1528,33717.97282207504
1530,9062.725358947642
1535,6014.498850313014
1545,-9967.01420284457
1559,21875.426444556433
1564,-5041.361321670795
1570,-4982.925672513106
1572,27721.21918695487
1573,10978.954635665794
1578,26594.635123678672
1588,20103.83762550635
1593,16552.850178408054
1594,5765.851425577801
1596,-617.615441414276
1600,1536.834676234825
1601,256.2200300413239
1602,-2679.3810632432505
1610,31659.868655935486
1612,6817.123124822369
1615,4805.347246665973
1621,4764.713140988636
1625,11116.807055931144
1626,18372.96986692492
1641,19924.077278146193
1645,8270.668442846101
1649,6822.960597126357
1655,20104.248568998995
1657,6436.66008594065
1660,4727.042848914872
1666,134.31404082498887
1674,-400.67393522288165
1687,25401.67819582105
1691,-3467.385851422293
1699,20871.69557108919
1704,5393.878031503786
1709,30880.949926666784
1724,-1548.1680255822328
1725,5068.6277489532495
1726,-1693.9892439025455
1728,-11756.67442209497
1730,9910.720333033696
1733,66701.82344219109
1747,4477.758455573176
1749,1839.2087188277974
1754,13058.642912503514
1760,11488.897448509655
1771,17646.94288530125
1772,-14556.92682480819
1775,19875.426371432903
1784,10267.6638547472
1788,-749.9936393392373
1795,20589.589499002443
1796,3538.734284990847
1798,13133.605939548896
1799,37222.27109097963
1801,-7512.019483310217
1807,1689.4078498666597
1813,7613.053203114837
1814,4257.753554092751
1817,3738.958205438168
1819,7341.5053147997205
1827,2374.2147902038164
1838,-9038.66628045463
1853,50103.377236724715
1869,40707.716038677354
1889,14788.572769371081
1890,9149.93591511374
1891,-257.7299148829744
1895,22039.953984785796
1897,22446.772264101113
1899,1612.7855498023564
1908,-1312.5318788147765
1911,-1043.4356358515597
1916,3853.782640346764
1921,-3488.4934148611374
1922,2501.390066209965
1930,11214.671527382974
1939,-4754.462919987884
1942,14023.468415171583
1952,52952.806480998195
1956,6802.286834108166
1958,-14898.760669481808
1962,37232.65827306865
1963,17758.617309623576
1964,79723.19569258395
1966,8702.804179855615
1969,29894.067336360553
1975,13249.93245497118
1984,22901.186340665125
1986,8079.797984791914
1989,-878.8049652130403
1991,2444.2803208263376
2001,-872.0104038358458
2002,40518.49454765166
2011,20.781592267379246
2013,7242.8941671361645
2017,3855.650855488979
2032,13605.076009385844
2033,4142.472526556903
2034,45153.679645937955
2035,15543.845320390305
2038,5011.0278007760335
2042,-3955.955517752394
2043,3094.3949982637014
2051,60828.57478948629
2059,38394.46795524035
2061,-4089.8671939831092
2067,24773.777172447622
2083,31681.841575711765
2084,46352.59760721168
2105,70579.21238614291
2114,20252.50864156183
2116,-1599.6109830571806
2119,20613.0628643574
2122,16296.388409770076
2135,25351.590034669036
2137,6671.185767544923
2153,317.91409061283076
2156,4679.825618651509
2157,46841.65082743046
2164,4569.184687685002
2178,1451.0536460985477
2183,-2301.2072455784933
2197,4782.161378455372
2207,25700.227249609594
2213,29654.348147240704
2218,17369.2235975053
2221,31077.97686417705
2222,9508.822804388517
2229,848.3066956165594
2236,5548.562010499592
2238,27852.08342624115
2241,22683.9761428692
2242,9514.78172119949
2246,44406.29823833218
2250,21363.456034773644
2253,6601.07326043522
2257,21153.002613170655
2268,92777.73457626256
2275,13584.430456332293
2276,22849.539716219268
2285,174.98398253064948
2291,16512.15682256906
2292,21360.8938433137
2297,-778.9953851530693
2298,142.7337672817244
2301,662.8222671420627
2307,-12289.807087465279
2308,12086.344224696653
2309,13560.934819865439
2312,29995.283389447544
2313,22748.393430855387
2317,11242.183074167606
2340,15345.39088363931
2350,3360.919880723143
2353,11235.024486304543
2357,10770.931888076639
2360,5765.742428973629
2363,-790.084211246524
2364,2285.6299172706586
2367,12899.591045386138
2377,20370.780123251006
2378,-4494.603077791717
2385,4026.522058344597
2388,-2014.6355043882347
2389,-4136.745991807118
2393,2497.1691184228184
2413,-1264.6726906134354
2414,57542.73573350492
2415,12128.317246291754
2416,-3541.766432271595
2430,14737.570084170262
2432,14630.089072820845
2435,16136.523486440123
2439,16998.129459986245
2440,19561.421075778806
2443,26363.736511395364
2448,13155.451709980172
2463,30825.37797742271
2466,-9646.753984450139
2469,2503.90792274736
2471,85622.09051806506
2474,-912.6634599280642
2482,12142.321997192843
2485,25519.126622209926
2486,982.1534057849334
2493,26268.153925802264
2495,429.3027895586721
2499,25559.142990311237
2502,-5926.781769100495
2504,-7254.280292528173
2507,9093.796888131119
2510,5959.7574805342365
2519,-802.5848659266121
2530,1981.909294759767
2531,-666.1443006342643
2535,8542.612312493176
2537,541.5535214073747
2543,17833.87950570041
2552,17254.17354778835
2554,10544.701519402652
2556,4741.385500493258
2566,2195.9841714382824
2573,1811.008070134921
2576,2052.3933108230244
2578,41208.13202191544
