ID,Production
15,5358.412048339844
16,5706.696472167969
20,16301.267822265625
29,17253.702880859375
34,36262.97021484375
36,3979.362091064453
40,11981.166625976562
62,41363.380859375
65,8301.790100097656
75,29819.993041992188
85,20184.5888671875
90,1368.755111694336
98,21046.946166992188
101,10006.486511230469
109,78552.20068359375
110,297.1371612548828
111,2018.9039611816406
115,1704.4494934082031
121,2494.4278411865234
127,1173.0632629394531
134,14346.481689453125
138,1841.7043762207031
147,1475.565040588379
160,833.1586537361145
166,1772.6323318481445
168,1883.7989558577538
171,77226.47473144531
179,14116.440307617188
180,61072.16882324219
184,21460.20947265625
186,5739.779205322266
190,107887.61242675781
191,7177.670227050781
196,18878.2109375
200,553.023645401001
205,795.5093307495117
207,100867.66577148438
210,48948.791259765625
215,13711.056701660156
218,10210.100524902344
224,0.0
225,8571.467864990234
232,25032.22686767578
234,11593.757751464844
252,26537.824829101562
253,881.6997833251953
254,33506.388427734375
268,0.0
272,14243.908142089844
274,54884.07275390625
279,6724.017692565918
284,5769.735168457031
302,1329.55757522583
306,12696.103637695312
312,770.8483231067657
314,8912.267578125
318,48264.407470703125
322,20088.768798828125
325,37227.926025390625
330,359.6971102952957
336,2036.0125427246094
345,7907.3250732421875
346,39951.1904296875
358,41630.5517578125
362,15383.068420410156
369,2163.1502532958984
371,773.2361373901367
376,461.85301208496094
379,1698.1239624023438
389,2820.4956970214844
391,3297.097946166992
392,4321.69450378418
393,18084.275634765625
400,7166.577102661133
404,4207.977722167969
405,496.9122848510742
414,1491.6654205322266
430,670.6034126281738
443,781.3777656555176
449,18852.2490234375
451,13562.111145019531
455,7327.7132568359375
458,6974.258941650391
471,1208.7520027160645
476,34029.20263671875
480,22725.944885253906
482,75.450026512146
484,25210.624389648438
486,0.0
489,1938.3595428466797
491,20262.97314453125
493,2224.9685974121094
495,7385.661376953125
498,1590.1696243286133
499,9216.952880859375
503,20541.191162109375
509,8239.06005859375
512,1141.6482391357422
514,841.0101261138916
517,1281.6954040527344
531,11849.844055175781
533,8645.907531738281
536,129.3048905134201
541,723.5934972912073
546,144.0869116783142
562,644.7800283432007
563,9527.197143554688
565,14401.243286132812
584,3988.2105102539062
599,3079.0935821533203
601,1478.116111755371
613,20469.701721191406
615,864.5903778076172
618,26385.858032226562
621,7232.710266113281
625,2296.833770751953
630,22134.101684570312
633,2102.7833862304688
635,9642.052001953125
650,2345.672317504883
654,17391.10888671875
667,0.0
668,12423.736206054688
681,7388.353363037109
688,2992.8435974121094
693,8703.243927001953
703,108568.43896484375
715,19097.738891601562
723,14442.894897460938
724,8827.733276367188
732,7028.442077636719
740,14211.64404296875
754,975.6786575317383
757,27416.498046875
759,16830.347900390625
761,12826.131225585938
762,18328.52130126953
769,5295.550079345703
784,130571.03271484375
785,2661.4151000976562
791,2758.5178966522217
797,1150.3773155212402
810,1940.650333404541
816,342.50933814048767
820,1967.6755981445312
832,3878.4376220703125
837,7100.9588623046875
838,39440.45300292969
839,15439.103332519531
842,12699.2177734375
848,12834.67626953125
852,12673.602661132812
853,2176.6460876464844
865,25174.0439453125
871,58465.484375
873,2405.6068420410156
875,4023.1255798339844
877,42822.01416015625
879,42857.566650390625
881,12631.327880859375
897,10023.32861328125
906,0.0
922,15947.75244140625
933,5307.617736816406
939,2215.1674041748047
947,14615.356567382812
957,1893.1960353851318
966,3083.1866455078125
970,4217.093978881836
979,2626.369155883789
997,6914.560302734375
1006,2069.5914459228516
1007,20456.037353515625
1008,45545.3447265625
1009,1790.5696563720703
1012,42017.16033935547
1014,51709.72106933594
1015,530.9020347595215
1033,11200.720520019531
1040,9307.946960449219
1047,26937.50830078125
1050,15152.154541015625
1052,1978.0473251342773
1069,20730.068969726562
1071,17404.78076171875
1072,3594.1267700195312
1080,9530.64616394043
1081,9300.969604492188
1083,8566.724670410156
1086,5962.319564819336
1090,22.102163806557655
1103,33719.434326171875
1105,1932.2091827392578
1112,7653.932281494141
1114,2157.616226196289
1122,5606.242523193359
1129,79863.048828125
